audspec_lengthL1norm_sma_stddev,audspecRasta_lengthL1norm_sma_stddev,pcm_RMSenergy_sma_stddev,pcm_zcr_sma_stddev,audspec_lengthL1norm_sma_de_stddev,audspecRasta_lengthL1norm_sma_de_stddev,pcm_RMSenergy_sma_de_stddev,pcm_zcr_sma_de_stddev,audSpec_Rfilt_sma[0]_stddev,audSpec_Rfilt_sma[1]_stddev,audSpec_Rfilt_sma[2]_stddev,audSpec_Rfilt_sma[3]_stddev,audSpec_Rfilt_sma[4]_stddev,audSpec_Rfilt_sma[5]_stddev,audSpec_Rfilt_sma[6]_stddev,audSpec_Rfilt_sma[7]_stddev,audSpec_Rfilt_sma[8]_stddev,audSpec_Rfilt_sma[9]_stddev,audSpec_Rfilt_sma[10]_stddev,audSpec_Rfilt_sma[11]_stddev,audSpec_Rfilt_sma[12]_stddev,audSpec_Rfilt_sma[13]_stddev,audSpec_Rfilt_sma[14]_stddev,audSpec_Rfilt_sma[15]_stddev,audSpec_Rfilt_sma[16]_stddev,audSpec_Rfilt_sma[17]_stddev,audSpec_Rfilt_sma[18]_stddev,audSpec_Rfilt_sma[19]_stddev,audSpec_Rfilt_sma[20]_stddev,audSpec_Rfilt_sma[21]_stddev,audSpec_Rfilt_sma[22]_stddev,audSpec_Rfilt_sma[23]_stddev,audSpec_Rfilt_sma[24]_stddev,audSpec_Rfilt_sma[25]_stddev,pcm_fftMag_fband250-650_sma_stddev,pcm_fftMag_fband1000-4000_sma_stddev,pcm_fftMag_spectralRollOff25.0_sma_stddev,pcm_fftMag_spectralRollOff50.0_sma_stddev,pcm_fftMag_spectralRollOff75.0_sma_stddev,pcm_fftMag_spectralRollOff90.0_sma_stddev,pcm_fftMag_spectralFlux_sma_stddev,pcm_fftMag_spectralCentroid_sma_stddev,pcm_fftMag_spectralEntropy_sma_stddev,pcm_fftMag_spectralVariance_sma_stddev,pcm_fftMag_spectralSkewness_sma_stddev,pcm_fftMag_spectralKurtosis_sma_stddev,pcm_fftMag_spectralSlope_sma_stddev,pcm_fftMag_psySharpness_sma_stddev,pcm_fftMag_spectralHarmonicity_sma_stddev,audSpec_Rfilt_sma_de[0]_stddev,audSpec_Rfilt_sma_de[1]_stddev,audSpec_Rfilt_sma_de[2]_stddev,audSpec_Rfilt_sma_de[3]_stddev,audSpec_Rfilt_sma_de[4]_stddev,audSpec_Rfilt_sma_de[5]_stddev,audSpec_Rfilt_sma_de[6]_stddev,audSpec_Rfilt_sma_de[7]_stddev,audSpec_Rfilt_sma_de[8]_stddev,audSpec_Rfilt_sma_de[9]_stddev,audSpec_Rfilt_sma_de[10]_stddev,audSpec_Rfilt_sma_de[11]_stddev,audSpec_Rfilt_sma_de[12]_stddev,audSpec_Rfilt_sma_de[13]_stddev,audSpec_Rfilt_sma_de[14]_stddev,audSpec_Rfilt_sma_de[15]_stddev,audSpec_Rfilt_sma_de[16]_stddev,audSpec_Rfilt_sma_de[17]_stddev,audSpec_Rfilt_sma_de[18]_stddev,audSpec_Rfilt_sma_de[19]_stddev,audSpec_Rfilt_sma_de[20]_stddev,audSpec_Rfilt_sma_de[21]_stddev,audSpec_Rfilt_sma_de[22]_stddev,audSpec_Rfilt_sma_de[23]_stddev,audSpec_Rfilt_sma_de[24]_stddev,audSpec_Rfilt_sma_de[25]_stddev,pcm_fftMag_fband250-650_sma_de_stddev,pcm_fftMag_fband1000-4000_sma_de_stddev,pcm_fftMag_spectralRollOff25.0_sma_de_stddev,pcm_fftMag_spectralRollOff50.0_sma_de_stddev,pcm_fftMag_spectralRollOff75.0_sma_de_stddev,pcm_fftMag_spectralRollOff90.0_sma_de_stddev,pcm_fftMag_spectralFlux_sma_de_stddev,pcm_fftMag_spectralCentroid_sma_de_stddev,pcm_fftMag_spectralEntropy_sma_de_stddev,pcm_fftMag_spectralVariance_sma_de_stddev,pcm_fftMag_spectralSkewness_sma_de_stddev,pcm_fftMag_spectralKurtosis_sma_de_stddev,pcm_fftMag_spectralSlope_sma_de_stddev,pcm_fftMag_psySharpness_sma_de_stddev,pcm_fftMag_spectralHarmonicity_sma_de_stddev,F0final_sma_amean,F0final_sma_stddev,voicingFinalUnclipped_sma_amean,voicingFinalUnclipped_sma_stddev,jitterLocal_sma_amean,jitterLocal_sma_stddev,jitterDDP_sma_amean,jitterDDP_sma_stddev,shimmerLocal_sma_amean,shimmerLocal_sma_stddev,logHNR_sma_amean,logHNR_sma_stddev,F0final_sma_de_amean,F0final_sma_de_stddev,voicingFinalUnclipped_sma_de_amean,voicingFinalUnclipped_sma_de_stddev,jitterLocal_sma_de_amean,jitterLocal_sma_de_stddev,jitterDDP_sma_de_amean,jitterDDP_sma_de_stddev,shimmerLocal_sma_de_amean,shimmerLocal_sma_de_stddev,logHNR_sma_de_amean,logHNR_sma_de_stddev,audspec_lengthL1norm_sma_amean,audspecRasta_lengthL1norm_sma_amean,pcm_RMSenergy_sma_amean,pcm_zcr_sma_amean,audSpec_Rfilt_sma[0]_amean,audSpec_Rfilt_sma[1]_amean,audSpec_Rfilt_sma[2]_amean,audSpec_Rfilt_sma[3]_amean,audSpec_Rfilt_sma[4]_amean,audSpec_Rfilt_sma[5]_amean,audSpec_Rfilt_sma[6]_amean,audSpec_Rfilt_sma[7]_amean,audSpec_Rfilt_sma[8]_amean,audSpec_Rfilt_sma[9]_amean,audSpec_Rfilt_sma[10]_amean,audSpec_Rfilt_sma[11]_amean,audSpec_Rfilt_sma[12]_amean,audSpec_Rfilt_sma[13]_amean,audSpec_Rfilt_sma[14]_amean,audSpec_Rfilt_sma[15]_amean,audSpec_Rfilt_sma[16]_amean,audSpec_Rfilt_sma[17]_amean,audSpec_Rfilt_sma[18]_amean,audSpec_Rfilt_sma[19]_amean,audSpec_Rfilt_sma[20]_amean,audSpec_Rfilt_sma[21]_amean,audSpec_Rfilt_sma[22]_amean,audSpec_Rfilt_sma[23]_amean,audSpec_Rfilt_sma[24]_amean,audSpec_Rfilt_sma[25]_amean,pcm_fftMag_fband250-650_sma_amean,pcm_fftMag_fband1000-4000_sma_amean,pcm_fftMag_spectralRollOff25.0_sma_amean,pcm_fftMag_spectralRollOff50.0_sma_amean,pcm_fftMag_spectralRollOff75.0_sma_amean,pcm_fftMag_spectralRollOff90.0_sma_amean,pcm_fftMag_spectralFlux_sma_amean,pcm_fftMag_spectralCentroid_sma_amean,pcm_fftMag_spectralEntropy_sma_amean,pcm_fftMag_spectralVariance_sma_amean,pcm_fftMag_spectralSkewness_sma_amean,pcm_fftMag_spectralKurtosis_sma_amean,pcm_fftMag_spectralSlope_sma_amean,pcm_fftMag_psySharpness_sma_amean,pcm_fftMag_spectralHarmonicity_sma_amean
0.5410516,0.15969555,0.06622493,0.01830183,0.15178256,0.04054652,0.0153059745,0.0050738277,0.06406177,0.13310699,0.21900305,0.12387938,0.15036899,0.19810577,0.21895665,0.18558805,0.3157769,0.09173245,0.138215,0.2025888,0.17838025,0.43910733,0.23093145,0.23280063,0.23493463,0.20236833,0.23819727,0.30502215,0.25747633,0.27497908,0.25398108,0.2009492,0.23768479,0.17941879,1.2984842,0.30519345,182.43971,506.66922,834.97656,1485.8829,0.4558949,497.59534,0.87516224,1948140.8,1.2370855,13.250451,1.0130385,0.34853584,1.5381896,0.014532754,0.032386128,0.054433968,0.027529366,0.033778016,0.04974832,0.06038049,0.056960244,0.07697544,0.034390822,0.051596075,0.07382287,0.06913287,0.10458397,0.08258065,0.07245386,0.072569415,0.0633978,0.10022203,0.116598815,0.09685061,0.08309204,0.0591893,0.048424426,0.056025386,0.05342194,0.2845083,0.112438485,49.16024,135.66568,218.69034,390.29117,0.13854969,117.75137,0.18858983,571642.5,0.29527748,3.5077596,0.23903143,0.0811197,0.5130545,151.63818,122.257225,0.72728366,0.024100618,0.16540818,0.124392465,0.17816934,0.12511645,0.15036656,0.086698696,-2.9590847,22.7353,-0.38522652,1.161404,-6.427877e-05,0.0005517706,0.00011017346,0.0009795992,0.00016940535,0.00080573274,0.0005595418,0.0017943828,-0.06347468,0.5545237,3.2320738,1.0031234,0.13353851,0.09157407,0.106013395,0.26573846,0.5600807,0.60137546,0.694515,0.88724196,0.8767276,0.9479131,1.0879719,1.0662184,1.17343,1.1681745,1.2016951,1.4584938,1.2971892,1.2426082,1.359667,1.5045856,1.4740179,1.3756189,1.2661772,1.1505241,1.0685339,0.879143,0.77072227,0.5968302,1.5524737,0.9019877,277.43054,611.4583,1379.8611,3616.6667,1.2392598,1344.8708,4.4195027,4660657.0,3.2491834,17.049065,-0.9940529,1.0045424,2.171217
0.5036269,0.08084368,0.039229866,0.02032854,0.10917205,0.018211186,0.0101566855,0.006454069,0.033807274,0.0383884,0.100618586,0.08113948,0.18492088,0.16929768,0.16038217,0.097480066,0.17973572,0.08891103,0.19363959,0.23653574,0.26802918,0.4026056,0.29020962,0.3164708,0.14798519,0.15380844,0.22320805,0.18294363,0.16799238,0.20993531,0.14003658,0.13882998,0.14209656,0.13039395,1.2226932,0.76599157,76.38612,126.29041,648.7016,1342.039,0.553858,397.54376,0.51586044,2501789.8,0.73533064,7.110012,0.6723271,0.27209434,0.84108627,0.009002798,0.009057946,0.015753439,0.020670054,0.041368213,0.036314294,0.04098976,0.040865816,0.066628434,0.03323278,0.038490433,0.05066372,0.08311916,0.06961938,0.06431279,0.061311048,0.045611612,0.038044006,0.071415454,0.055167507,0.053327814,0.045255285,0.039886322,0.0428976,0.047127336,0.047521923,0.3912549,0.19290586,25.770697,49.06255,248.63426,544.94586,0.21327725,158.86664,0.2252179,1026117.1,0.30342594,2.9350789,0.20193624,0.10932675,0.32575533,102.0336,63.04217,0.73530287,0.024159048,0.09799428,0.14576502,0.13090076,0.2461784,0.15537249,0.065706685,-7.505323,28.92886,0.023048628,0.26457852,0.00054011133,0.0015802716,-0.0004979897,0.0010265686,-0.000313052,0.0009032134,0.0003593278,0.0006531659,0.7253689,2.2645051,3.918991,0.8952523,0.15653878,0.07125772,0.09556734,0.21410741,0.4302125,0.5592578,0.7094603,0.83284235,0.85672194,0.9487405,0.931885,0.952495,1.0893093,1.0264208,1.1416444,1.2037516,1.30423,1.3666689,1.1652521,1.3320731,1.3465823,1.0588748,1.0305638,0.99094677,0.86483747,0.7236282,0.6007289,0.49975666,3.371361,1.498294,236.11111,425.0,1069.4445,2931.9443,1.3896768,1059.2345,4.4501796,3122832.0,3.47041,19.612135,-1.1556028,0.8240624,2.9745715
0.75452816,0.15824518,0.053123888,0.052570075,0.24836734,0.044913676,0.012835574,0.008479195,0.1556553,0.111113995,0.13812557,0.079341084,0.18603104,0.22013745,0.12967423,0.19697963,0.18617563,0.25806302,0.23886874,0.36058363,0.2744223,0.2600497,0.35845453,0.31707215,0.23411694,0.28683677,0.25970143,0.22080189,0.22000082,0.24770135,0.28712508,0.34173924,0.31953245,0.2719432,1.6678227,1.7078277,760.6559,1960.1289,2246.1672,2525.3948,0.51762956,1528.9551,0.9271309,3840719.2,1.2055615,7.4292493,0.77241457,1.0893174,1.2939206,0.042920373,0.030779036,0.03540489,0.017324513,0.053554654,0.06398029,0.03562283,0.046548467,0.05140863,0.072632596,0.08849901,0.10198992,0.07627442,0.09169105,0.09597346,0.10018816,0.07496828,0.08017997,0.080720305,0.070640795,0.067469604,0.0730008,0.09265667,0.078043275,0.058123857,0.05283017,0.45853087,0.58518225,161.09625,416.46683,480.95508,550.2749,0.1850468,288.94656,0.22062737,870304.06,0.33432382,2.560277,0.19010392,0.20829281,0.42419612,168.16797,135.0475,0.7126592,0.029789962,0.14148882,0.14790766,0.19890241,0.13587688,0.083409294,0.076318495,-43.352158,44.65984,0.38160953,0.87590647,0.00012394882,0.0007638039,0.00028019078,0.0027740968,0.0008338383,0.0027522242,0.00033232314,0.00087889144,0.3775487,1.2626652,3.7637162,0.970553,0.14420365,0.104405865,0.20526263,0.28196982,0.3789697,0.45593172,0.62348276,0.79974115,0.9222514,0.9238371,0.9217624,1.0008473,1.0733647,1.2717884,1.2062835,1.0682485,1.3152902,1.2670133,1.2631786,1.3262156,1.4359394,1.4051211,1.2983812,1.1624595,1.0760993,0.9676504,0.8649187,0.7183681,2.422031,2.263341,425.69446,1223.2639,2185.4167,3830.9028,1.4624476,1678.0978,4.792089,3934621.2,2.5061817,14.052533,-1.0291984,1.2360522,2.5993028
0.6570705,0.23684743,0.057113387,0.028522322,0.19510625,0.061303947,0.016214775,0.005280396,0.3390509,0.24756321,0.15231198,0.13696183,0.12243269,0.15953593,0.30117288,0.15475158,0.3208602,0.6429008,0.27067176,0.26672795,0.22727351,0.4561343,0.44086918,0.15241887,0.24324358,0.41799158,0.3245559,0.5729179,0.4129553,0.4581167,0.32751286,0.20851505,0.21144034,0.163071,0.90967214,0.6599976,181.4447,351.74097,744.2196,1860.3325,0.6375266,554.66516,0.693917,3540126.8,0.85508806,8.3839445,0.94113386,0.3990439,0.8736189,0.09414582,0.072112575,0.046834223,0.044218406,0.040417664,0.041723803,0.0627477,0.05888483,0.06662669,0.1282971,0.07645343,0.09045282,0.096915066,0.12653463,0.11718236,0.05995257,0.071891636,0.09488093,0.08688899,0.15309465,0.12130727,0.13941112,0.10095426,0.0609612,0.061452862,0.052122153,0.33317345,0.18875325,55.29153,111.07975,236.63443,573.8384,0.19051923,153.22223,0.20982853,766710.94,0.29366845,2.8203297,0.2739665,0.111507885,0.26924303,150.46834,72.04279,0.73316586,0.031713776,0.06284902,0.111728236,0.1125305,0.20520325,0.15932095,0.067104094,-11.492636,27.745853,0.017179826,1.1837708,-0.0003564168,0.0017037892,1.1761743e-05,0.0018632859,-0.00013207561,0.0030616955,9.998103e-05,0.0006860095,-0.25973326,1.5673436,3.4087393,1.0715102,0.12763484,0.08921296,0.32089463,0.4079013,0.5044272,0.58882916,0.6439587,0.79113793,1.0302081,0.92111117,1.1465104,1.5058213,1.1870385,1.1385074,1.128654,1.4086101,1.364781,1.3828332,1.4875377,1.5881531,1.4907575,1.6109614,1.4306626,1.3552462,1.1480585,0.8962717,0.7569695,0.62342083,1.2898068,1.2259991,294.09723,591.31946,1352.7778,3596.5278,1.272282,1301.6742,4.661506,4287615.5,3.1275103,15.939568,-0.8881908,0.997591,1.7226616
0.786519,0.19413882,0.05246468,0.024315754,0.12725535,0.04182398,0.015727842,0.0048928563,0.09057762,0.14322907,0.09901742,0.17699996,0.14020334,0.43300676,0.48616698,0.18364301,0.19356816,0.15123037,0.15472496,0.34134194,0.6157916,0.9156029,0.4559894,0.36466438,0.25562128,0.2166616,0.20691435,0.2337115,0.2947803,0.23799779,0.22957504,0.19784664,0.1368365,0.18018667,1.0456479,1.3166964,257.78973,495.57462,616.1182,949.50476,0.586998,435.42966,0.6679504,1718824.1,0.83458835,10.95892,0.8002108,0.30443016,1.3587902,0.02929485,0.04585384,0.035999794,0.04003405,0.04718965,0.09313015,0.0844174,0.0601571,0.06444677,0.048027802,0.042157546,0.08527998,0.10972072,0.19879481,0.12184459,0.112593025,0.0751699,0.07349233,0.06641641,0.072741896,0.095583275,0.07938922,0.076905705,0.050152875,0.036702026,0.031054556,0.20376109,0.24594596,101.330025,180.92497,224.53586,300.77588,0.19024083,138.73837,0.20340198,412322.12,0.32484016,3.9754374,0.26715502,0.09422733,0.3415417,276.5054,98.559814,0.7535721,0.04668544,0.049922857,0.11114366,0.0513295,0.11324704,0.17921329,0.08630725,-11.63115,26.029737,2.3639607,8.517725,0.00031930243,0.0015026969,-0.00067789655,0.002777544,-0.00038653536,0.0011664387,-0.0011847604,0.0031926653,-0.052251898,0.32418475,3.9986925,1.2400296,0.14559413,0.089375,0.14276594,0.29508665,0.50649524,0.7290395,0.7449085,1.1568149,1.3492647,0.98335123,1.0992347,1.1538677,1.0862626,1.6106989,1.7746413,2.0343447,1.8088397,1.9020246,1.766877,1.7118813,1.6349316,1.5977658,1.5288525,1.531984,1.3129779,1.031763,0.9337017,0.8123938,1.7763671,2.8377988,409.72223,892.3611,1899.3055,3193.4028,1.4136194,1465.2657,4.685978,3183301.0,2.8036935,15.705342,-1.0567484,1.0724626,3.0636878
0.71306425,0.14186409,0.042251844,0.021941472,0.19360396,0.047039673,0.011409158,0.005360709,0.052908912,0.09400076,0.09124051,0.1578756,0.20391467,0.16538416,0.15446666,0.14949857,0.2993088,0.16198963,0.22742419,0.38090262,0.2904326,0.379234,0.29102176,0.3511583,0.24873656,0.48785037,0.48616514,0.34491286,0.38845137,0.3445226,0.2683441,0.26606366,0.26412544,0.1885195,1.1866231,1.9178908,118.96673,443.28787,861.56525,1530.2914,0.4623455,454.92944,0.6129961,2794606.5,0.9597419,9.035511,0.6418776,0.30273136,1.330042,0.016770048,0.028346715,0.02215768,0.045976065,0.06884035,0.043355443,0.043487843,0.04972011,0.0754759,0.052048273,0.07062147,0.09625793,0.06616134,0.093331926,0.08418215,0.10656503,0.0776909,0.12553328,0.11688012,0.095695116,0.108645916,0.09795523,0.07127019,0.069937244,0.064367615,0.056369964,0.46403158,0.46273026,41.769505,142.25461,238.28792,567.22,0.17345776,138.69301,0.197076,1031538.56,0.283024,2.6828232,0.17814146,0.09797047,0.37291297,258.18036,88.096954,0.7253755,0.034696605,0.118399434,0.12944478,0.1534318,0.21548232,0.15653887,0.06944142,-38.232548,43.346004,0.20284155,0.8748423,0.00026189306,0.0010933162,-0.00047096508,0.0012101368,-0.00044964923,0.00244383,-3.630818e-05,0.00074753916,0.48936385,1.5625844,4.042949,0.9763889,0.15749882,0.07456018,0.13587901,0.27615908,0.39008778,0.50653267,0.6421536,0.87803805,0.9709586,0.88861614,1.0181944,1.1140684,1.1837447,1.2217133,1.0566454,1.0156171,1.2632003,1.5784343,1.3686627,1.313408,1.2812604,1.4224241,1.3451943,1.2600715,0.9840604,0.86208856,0.79973316,0.60916317,2.2920353,2.7298074,278.125,738.8889,1493.4028,2957.2917,1.4844538,1201.2487,4.4025073,2800064.8,3.0303068,18.051207,-1.1774695,0.905726,3.2694235
0.44289508,0.100769676,0.04611213,0.018126246,0.13318424,0.023945311,0.015343857,0.004708323,0.15616976,0.12613231,0.06786738,0.0750059,0.063208655,0.14437765,0.2785113,0.26649064,0.4324938,0.25487262,0.3316015,0.1685315,0.20082694,0.15580395,0.22125708,0.22584158,0.13256271,0.20561725,0.24609727,0.1770857,0.15958248,0.18326525,0.19831392,0.1463984,0.1495577,0.16449675,0.7511442,0.97871363,174.56718,351.202,657.06055,1011.4899,0.48646554,420.318,0.6624624,1747806.5,0.92975235,11.370421,0.8002866,0.29035196,0.9912562,0.046379995,0.040207237,0.027299473,0.028974064,0.01805255,0.055529065,0.095972754,0.0660157,0.07567934,0.05660479,0.09674464,0.054233283,0.062468354,0.06221944,0.06046288,0.060694467,0.05444966,0.06451476,0.07582702,0.051588163,0.058613174,0.0660869,0.064982764,0.039209384,0.045347318,0.047661733,0.31972834,0.29307762,43.91065,97.966225,183.15237,347.96942,0.18509279,118.93524,0.21461363,558999.06,0.3232572,4.0731254,0.27693602,0.08144052,0.3224326,277.5864,80.55015,0.74948174,0.042016424,0.060795043,0.112502545,0.054328457,0.10439954,0.14550243,0.06450084,-12.098203,27.018642,-0.0003072727,0.6342885,-0.00022536151,0.00086001056,-6.888026e-05,0.0010477301,-7.877361e-05,0.00092771475,0.00012244796,0.0010096808,-0.087639034,0.57401824,4.0729322,0.9878753,0.14897422,0.07875,0.18307844,0.32942766,0.43482578,0.48055556,0.6070907,0.7848464,0.9248567,1.034273,1.2724178,1.090891,1.2144217,1.0821413,1.2543718,1.211725,1.1669908,1.5963483,1.4288871,1.117117,1.2544769,1.4758086,1.4297047,1.2061104,1.054017,0.8348461,0.6830993,0.53242844,1.8365203,2.583687,362.15277,847.56946,1589.5834,2976.736,1.3866184,1339.5739,4.7140493,2983217.2,3.215766,18.789509,-1.0866148,1.015442,2.946417
0.7961006,0.14389019,0.054408398,0.013321089,0.15510829,0.03430363,0.012407458,0.00409486,0.07325135,0.0950486,0.058229864,0.07288038,0.10344091,0.1371492,0.18154779,0.14623304,0.11927942,0.10375209,0.14346018,0.13628165,0.1388845,0.3516107,0.22859116,0.19681881,0.21255535,0.24880171,0.2879068,0.31957772,0.32919973,0.34592682,0.2679682,0.1965135,0.19895841,0.15297869,0.9200619,1.2300738,166.57808,248.32909,340.54077,1248.2485,0.6103093,336.12875,0.602803,2238715.5,0.5846332,5.343924,0.8134293,0.25579953,1.5792271,0.021614142,0.029773433,0.024817746,0.027349468,0.040171806,0.049994618,0.067374535,0.04029237,0.040979158,0.037480813,0.03431309,0.033280723,0.034617186,0.080070496,0.058087323,0.04162053,0.050566465,0.073516704,0.08881354,0.08623545,0.09898492,0.10782206,0.07518469,0.046698913,0.061077144,0.053732283,0.34277695,0.20761737,47.054436,60.858162,122.12818,504.3917,0.185118,119.86737,0.2144309,760920.06,0.27211523,2.507464,0.22979921,0.08781081,0.4338588,209.70073,116.26278,0.7102073,0.03469758,0.034791205,0.02710706,0.041343503,0.045634747,0.14530836,0.03620639,-57.63048,45.512756,-0.1850877,0.524908,-0.00036234656,0.0012213232,-1.5942049e-05,2.8381079e-05,7.729927e-05,8.947148e-05,-0.0009016809,0.001836774,-0.35922366,1.329466,3.7242212,0.9141504,0.14184801,0.06490741,0.14738362,0.2870537,0.39482236,0.49702653,0.6814658,0.7772757,0.8661231,0.9026263,0.79678184,0.8863936,0.9122488,1.0319432,1.0326867,1.2705667,1.2071531,1.2504635,1.3016068,1.3046242,1.3247207,1.2790142,1.254799,1.2068391,1.0425708,0.8435279,0.705877,0.56231594,1.3533735,1.9646074,303.47223,576.0417,1089.5834,2305.5557,1.4869889,1030.5426,4.5986032,2291409.5,3.7466717,22.33522,-1.0270518,0.82898694,2.4072325
0.53346467,0.1430027,0.045955762,0.018274207,0.16527541,0.043111652,0.01505584,0.005364922,0.0671732,0.108147226,0.026229514,0.0908771,0.11405479,0.12572709,0.081224985,0.40231732,0.14066648,0.46324036,0.38478056,0.31454635,0.13641885,0.23803325,0.13308214,0.23193578,0.31037506,0.33003235,0.44317487,0.3434442,0.3044758,0.2128059,0.2709561,0.16318914,0.11902219,0.14185342,0.2416914,1.2232777,316.33148,337.15482,529.9177,1204.4591,0.56151605,409.60443,0.71591526,2053502.0,1.3063949,16.229502,0.80882245,0.31535795,1.3457618,0.018627936,0.03210073,0.008087869,0.030659733,0.03749869,0.03881316,0.029040532,0.07305251,0.045433436,0.114405796,0.10401968,0.088845685,0.05259766,0.08979971,0.05232011,0.05720992,0.08694335,0.09933647,0.15505575,0.12987384,0.09779261,0.05647318,0.057095654,0.04461154,0.043711685,0.054440193,0.08062169,0.35085106,56.697124,113.94472,223.91748,501.12537,0.16185147,160.60239,0.26306307,837020.7,0.5225555,6.4436064,0.2719065,0.1152468,0.3140149,157.12297,97.000786,0.7677985,0.0738369,0.083972596,0.1406079,0.1725609,0.27407154,0.1506405,0.089822024,-12.047363,38.635895,0.15181144,0.27291644,0.00027277492,0.00089678494,-9.063455e-05,0.0012133444,-8.9845365e-05,0.0023451983,8.223925e-06,0.0011153349,0.34765953,0.8887619,3.6073542,1.0217091,0.1439561,0.064205244,0.1254629,0.25209472,0.39600134,0.5701841,0.62664884,0.8300308,0.9161977,1.2523662,1.0307105,1.2802263,1.2566476,1.2798706,1.1805141,1.3166828,1.2749249,1.4599404,1.515931,1.3893601,1.4826318,1.3683702,1.2419331,1.2081959,1.1774578,0.91050667,0.6596763,0.56186855,0.6281228,2.029485,367.70834,620.8333,1198.9584,2392.7083,1.4125502,1076.6443,4.1418915,2148669.5,3.6518414,24.428677,-1.0290511,0.84685373,2.3728063
0.30976596,0.10020038,0.033987932,0.01655705,0.121236674,0.03728574,0.011020002,0.003008935,0.05823914,0.10656324,0.0983533,0.13950723,0.11024959,0.12569351,0.08636941,0.10502022,0.12534648,0.2009258,0.1734415,0.14090024,0.21910165,0.104696006,0.20121714,0.1215616,0.13398486,0.23662458,0.3151695,0.37169662,0.51818484,0.311496,0.16205366,0.15375131,0.19580369,0.1780257,0.82443196,0.76453155,227.9126,252.4088,359.72772,942.3722,0.47271538,289.60873,0.5298845,1730258.1,0.6564647,6.6581492,0.6218378,0.22238722,0.884928,0.019293824,0.033783346,0.03459743,0.048949532,0.035254546,0.027959974,0.022648336,0.04049234,0.03599589,0.054523457,0.058512345,0.044475894,0.07769766,0.036135275,0.061257705,0.03851564,0.053432275,0.08722655,0.123084255,0.12708777,0.18752372,0.102199115,0.053500712,0.04893391,0.058744233,0.06025424,0.3418787,0.2539019,77.03407,68.642044,129.93948,390.0309,0.18170473,81.65043,0.1986091,516620.78,0.28201908,3.0708253,0.20146886,0.05752566,0.29569095,230.94466,76.05755,0.7761012,0.04159448,0.058930546,0.11836854,0.08102715,0.17113474,0.13194543,0.061152928,1.0910773,9.714874,0.036903344,0.30410165,0.00033520456,0.0011002002,-3.277665e-05,0.00055469724,-9.335656e-05,0.0007377101,0.0004476704,0.0016838124,-0.01373665,0.09624861,3.9394372,1.0277181,0.15886764,0.06794753,0.14201371,0.30873957,0.45403227,0.6001163,0.69162995,0.7802148,0.82092017,0.8695171,1.0025204,1.1616372,1.0001994,1.0913794,1.3033737,1.3014807,1.4123704,1.3772012,1.4501467,1.599893,1.6223856,1.5627123,1.5853902,1.2444321,1.0667927,0.9431601,0.72876924,0.5996418,1.1270907,2.2432775,405.20834,667.0139,1162.5,2229.514,1.3407699,1088.0673,4.22787,2476096.0,3.848998,24.185474,-1.1937805,0.88192594,3.3538055
0.30175298,0.0537192,0.04967816,0.026945874,0.110781364,0.022193,0.015386514,0.0061284313,0.14280431,0.18078491,0.06778481,0.067993045,0.0907318,0.16891208,0.0964314,0.17035782,0.14715736,0.185573,0.14538196,0.22998807,0.23074067,0.14247562,0.19728377,0.23967446,0.18108208,0.16170329,0.38389415,0.18539432,0.23332432,0.20914435,0.1642244,0.1092612,0.07480389,0.08381006,0.42889234,0.81874806,257.75415,364.2807,530.5049,1386.1061,0.533673,479.62064,0.7660804,2407340.8,1.2565209,21.195963,0.96174806,0.35730827,1.1205477,0.040571414,0.05756636,0.020548936,0.015991118,0.025828449,0.0526389,0.030409575,0.04388421,0.04369227,0.066688426,0.039041083,0.06345307,0.07272369,0.043055583,0.06707311,0.077234745,0.05742325,0.05887362,0.09707564,0.07352862,0.08585448,0.08893727,0.059598275,0.03066801,0.02194589,0.033653963,0.13243492,0.24378224,63.763386,94.60262,176.80397,496.86978,0.17527647,146.57533,0.2207478,858295.4,0.46087214,7.4280734,0.3078916,0.10613926,0.37832782,221.36952,79.70554,0.78670496,0.047224462,0.11020445,0.14502989,0.118759796,0.1607295,0.12918723,0.05687893,4.6621723,2.9387147,1.4208469,4.6653104,0.0002711146,0.00062807725,-0.0005247927,0.0020599957,-0.0005023724,0.002041186,4.2658263e-05,0.0004085173,-0.0189892,0.08257942,3.760652,0.9715157,0.14495277,0.07030864,0.15764675,0.28596285,0.41148472,0.5169032,0.62695867,0.78861517,0.8199349,0.7910338,0.9041654,1.1020533,1.0069901,1.1195042,1.219031,1.3103312,1.3260765,1.3714392,1.4789927,1.4793922,1.6200193,1.3868631,1.4143926,1.156451,0.9642029,0.8234236,0.65486354,0.52267575,1.144451,2.1181815,448.2639,730.9028,1363.1945,2889.5833,1.2988896,1222.9556,4.4079733,2609329.0,3.780878,28.032507,-1.0716364,0.9469764,2.7331777
